,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy,FraudFound_P
5570,0.2727272727272727,-0.5,0.33333333333333326,9,1,0.33333333333333326,0.2727272727272727,-0.5,1,1,0.21875,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
7942,0.09090909090909083,-0.5,-1.0,2,1,-0.6666666666666667,0.09090909090909083,0.0,0,2,-0.5,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
10786,-0.09090909090909083,-0.5,-0.6666666666666667,6,1,1.0,-0.6363636363636364,1.0,1,2,-0.984375,0,0,0,1.0,-0.5,-1.0,0.5,1.0,1.0,1.0,-1.0,0,0,0,1.0,0.5,-1.0,0,0
4165,0.09090909090909083,-1.0,1.0,12,1,-0.6666666666666667,0.09090909090909083,-0.5,1,1,0.25,1,5,2,-0.19999999999999996,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,0,0
11224,0.2727272727272727,0.5,-0.6666666666666667,12,1,-0.6666666666666667,0.2727272727272727,0.5,1,2,-0.6875,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
5972,-1.0,-0.5,0.6666666666666665,9,1,-1.0,0.4545454545454546,-1.0,1,1,0.09375,0,0,0,1.0,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.5,0,0,0,-1.0,0.5,-1.0,0,0
3580,0.4545454545454546,-1.0,0.33333333333333326,2,1,0.33333333333333326,0.4545454545454546,-1.0,1,1,0.53125,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1,0
2833,-0.09090909090909083,0.5,0.6666666666666665,6,1,0.6666666666666665,-0.09090909090909083,0.5,1,1,0.0,0,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
3473,0.09090909090909083,-1.0,1.0,0,1,-0.6666666666666667,0.09090909090909083,-1.0,1,2,-0.9375,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.7142857142857143,-0.5,0,0,0,-1.0,0.5,-1.0,1,0
6328,0.8181818181818183,0.5,1.0,2,1,0.33333333333333326,0.8181818181818183,0.5,1,1,0.0625,0,0,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,0,0
137,-0.4545454545454546,0.5,-0.6666666666666667,16,1,1.0,0.2727272727272727,-1.0,1,1,-0.59375,0,0,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,0,0
7044,-0.2727272727272727,0.5,0.0,6,1,-0.6666666666666667,-0.2727272727272727,0.5,1,1,0.1875,1,0,0,1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,0,0
4893,0.8181818181818183,0.5,-0.33333333333333337,2,1,-0.6666666666666667,0.8181818181818183,0.5,1,1,-0.53125,0,2,1,1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.0,-0.5,2,0
2181,-0.4545454545454546,0.5,-0.6666666666666667,17,1,1.0,0.2727272727272727,-1.0,1,1,-0.4375,0,0,0,-0.19999999999999996,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,0,0
10321,0.4545454545454546,0.0,0.0,16,1,1.0,0.09090909090909083,-1.0,1,2,-0.4375,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
3178,-0.6363636363636364,-0.5,1.0,0,1,1.0,-0.6363636363636364,-0.5,1,1,-0.53125,1,0,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
4855,-0.6363636363636364,0.0,0.6666666666666665,0,1,-1.0,-0.6363636363636364,0.5,1,1,-0.34375,0,7,2,1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
4638,-0.6363636363636364,0.5,-0.6666666666666667,9,1,-0.6666666666666667,-0.2727272727272727,-0.5,1,2,-0.59375,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,0.33333333333333326,-0.1428571428571429,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
5116,-0.4545454545454546,-0.5,0.6666666666666665,6,1,1.0,-0.4545454545454546,-0.5,0,2,-0.5,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
14366,1.0,-1.0,-0.33333333333333337,16,1,0.6666666666666665,1.0,-1.0,0,1,-0.625,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,1,1
7649,1.0,-0.5,-0.6666666666666667,6,1,-0.6666666666666667,1.0,-0.5,1,1,-0.59375,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1,0
4262,0.6363636363636365,0.5,-1.0,16,1,-1.0,0.6363636363636365,0.5,1,1,-0.625,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1,0
12537,-0.09090909090909083,1.0,0.33333333333333326,12,1,1.0,-0.8181818181818181,-1.0,1,1,0.25,1,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,-0.33333333333333337,0.0,-0.5,1,0
1331,0.4545454545454546,-1.0,-1.0,2,1,-0.6666666666666667,0.4545454545454546,-0.5,1,1,0.5,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.7142857142857142,0.75,0,0,0,-1.0,0.5,-1.0,1,0
10210,0.4545454545454546,1.0,-0.6666666666666667,12,1,-0.6666666666666667,0.09090909090909083,-0.5,0,2,-0.78125,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,-0.7142857142857143,-0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
12735,-0.4545454545454546,0.0,-1.0,5,1,0.33333333333333326,-0.4545454545454546,0.5,1,2,-0.40625,1,1,0,1.0,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1,0
10675,-1.0,-1.0,1.0,6,1,0.6666666666666665,-1.0,0.0,1,2,-0.15625,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1,0
7003,-0.4545454545454546,-0.5,-0.6666666666666667,9,1,-0.6666666666666667,-0.4545454545454546,-0.5,1,1,-0.1875,0,2,1,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
9551,-0.09090909090909083,-0.5,0.6666666666666665,6,1,0.6666666666666665,-0.09090909090909083,-0.5,1,1,0.1875,0,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
6942,0.6363636363636365,-0.5,0.33333333333333326,9,1,-1.0,0.6363636363636365,-0.5,1,1,0.09375,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.5,0,0,0,-1.0,0.5,-1.0,2,0
8018,-0.09090909090909083,1.0,0.33333333333333326,2,1,-0.6666666666666667,1.0,-0.5,1,2,-0.625,1,1,0,-0.6,-0.5,-0.33333333333333337,1.0,1.0,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1,0
6242,0.4545454545454546,0.0,-0.33333333333333337,16,0,1.0,0.4545454545454546,0.0,1,1,-0.6875,0,1,0,0.6000000000000001,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
9522,0.6363636363636365,0.5,0.33333333333333326,16,1,-1.0,0.6363636363636365,0.5,1,1,-0.09375,0,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
15397,-0.2727272727272727,-0.5,-0.33333333333333337,9,1,0.6666666666666665,-0.2727272727272727,0.0,0,2,-0.59375,1,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
6882,-0.2727272727272727,0.0,-1.0,2,1,-1.0,-0.2727272727272727,0.0,1,1,0.125,0,2,1,-0.6,1.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,2,0
13052,0.4545454545454546,1.0,-0.33333333333333337,6,1,-1.0,0.09090909090909083,-0.5,1,1,-0.46875,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1,0
10343,-0.4545454545454546,0.5,-1.0,16,1,-0.6666666666666667,-0.4545454545454546,0.5,0,2,-0.71875,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1,1
4531,-1.0,1.0,0.33333333333333326,12,1,-1.0,-0.09090909090909083,1.0,1,2,-0.53125,0,0,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,0,0
10315,-0.6363636363636364,0.5,1.0,2,1,1.0,-0.2727272727272727,-1.0,1,1,-0.5,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,2,0
4674,0.4545454545454546,-1.0,0.0,6,1,-0.6666666666666667,0.4545454545454546,-0.5,1,2,-0.984375,0,1,0,1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,1.0,-1.0,0,0,0,1.0,0.5,0.0,1,0
12174,0.4545454545454546,-0.5,-1.0,16,1,1.0,0.4545454545454546,0.0,1,2,-0.9375,0,0,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,-1.0,-0.7142857142857143,-0.5,0,0,0,-1.0,0.5,-1.0,0,1
6997,-0.2727272727272727,-0.5,0.6666666666666665,2,1,1.0,-0.2727272727272727,-0.5,1,1,-0.625,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
1252,-0.2727272727272727,-1.0,0.6666666666666665,6,1,1.0,-0.2727272727272727,-1.0,1,2,-0.5625,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,2,0
11471,0.4545454545454546,-0.5,-0.6666666666666667,14,1,1.0,0.4545454545454546,-0.5,1,1,-0.40625,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
3375,0.8181818181818183,0.0,-1.0,9,1,-0.6666666666666667,0.8181818181818183,0.5,1,1,-0.625,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,1,0,0,0.33333333333333326,0.5,-1.0,1,0
2815,-0.8181818181818181,0.0,0.33333333333333326,6,1,-0.6666666666666667,1.0,-1.0,0,2,-0.625,1,4,1,1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,-0.1428571428571429,0.0,0,1,0,1.0,0.5,-1.0,1,0
4720,-0.6363636363636364,-1.0,-0.6666666666666667,6,1,-1.0,-0.6363636363636364,0.0,1,1,0.6875,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.7142857142857142,1.0,1,0,0,-0.33333333333333337,0.5,-1.0,1,0
6545,0.2727272727272727,-0.5,0.6666666666666665,9,1,0.33333333333333326,-1.0,0.0,0,1,-0.6875,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1,0
10041,0.6363636363636365,-1.0,0.33333333333333326,6,1,-1.0,0.6363636363636365,-1.0,0,1,-0.125,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
4859,-0.2727272727272727,-0.5,-0.6666666666666667,12,1,0.33333333333333326,-0.8181818181818181,-0.5,1,1,-0.125,0,0,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,0,0
7902,-0.6363636363636364,0.0,1.0,16,1,1.0,-0.6363636363636364,0.0,1,2,-0.6875,0,2,1,-1.0,-0.5,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,2,0
11230,1.0,0.0,0.33333333333333326,2,1,0.33333333333333326,1.0,1.0,1,1,-0.59375,0,1,0,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1,0
8581,-0.09090909090909083,-1.0,-1.0,2,1,-1.0,-0.09090909090909083,-0.5,1,1,-0.65625,1,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,2,0
8428,0.6363636363636365,-1.0,-1.0,16,1,0.6666666666666665,0.6363636363636365,-0.5,1,1,0.0,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
1077,-0.8181818181818181,-1.0,0.33333333333333326,16,1,1.0,-0.8181818181818181,-0.5,0,1,-0.09375,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.7142857142857143,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
10177,-0.2727272727272727,-0.5,1.0,16,1,1.0,-0.2727272727272727,-0.5,1,1,-0.5,1,1,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,1,-1.0,0.5,-1.0,1,0
4364,0.8181818181818183,-1.0,0.33333333333333326,9,1,-0.6666666666666667,0.8181818181818183,-0.5,0,2,0.375,1,1,0,-0.6,-0.5,0.33333333333333337,-0.5,-1.0,-1.0,0.1428571428571428,0.75,0,0,0,1.0,0.5,-1.0,1,0
12155,0.2727272727272727,-0.5,0.6666666666666665,9,1,0.6666666666666665,0.2727272727272727,-0.5,0,1,-0.4375,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,1,0
770,0.2727272727272727,-0.5,-0.6666666666666667,16,1,-0.6666666666666667,0.4545454545454546,-0.5,1,1,-0.25,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1,0
10358,0.2727272727272727,-0.5,0.33333333333333326,12,0,0.33333333333333326,0.2727272727272727,-0.5,0,1,-0.03125,0,2,1,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,2,0
12726,-0.2727272727272727,-1.0,0.0,2,0,-0.6666666666666667,-0.2727272727272727,-0.5,1,1,-0.21875,0,1,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,1.0,0.1428571428571428,0.25,0,0,0,1.0,0.0,-0.5,1,0
8866,-0.09090909090909083,-1.0,1.0,9,1,0.33333333333333326,-0.09090909090909083,-0.5,1,1,-0.625,0,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
249,-0.4545454545454546,-0.5,1.0,0,1,0.33333333333333326,-0.4545454545454546,-0.5,1,1,0.09375,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1,0
9767,0.09090909090909083,-1.0,-1.0,12,1,-0.6666666666666667,0.09090909090909083,-0.5,0,1,-0.125,1,1,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
7240,0.4545454545454546,0.0,-0.33333333333333337,2,0,-0.6666666666666667,0.4545454545454546,0.0,1,1,-0.65625,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1,0
3420,0.4545454545454546,-1.0,0.6666666666666665,6,1,0.6666666666666665,0.4545454545454546,-1.0,1,1,0.15625,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
10274,-0.2727272727272727,-0.5,-0.6666666666666667,12,1,-1.0,-0.2727272727272727,0.5,1,1,0.03125,1,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,0,0
10016,-1.0,0.0,1.0,12,0,1.0,-1.0,0.0,1,2,-0.6875,1,0,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
14815,-0.6363636363636364,-1.0,0.0,12,1,0.6666666666666665,-0.6363636363636364,0.5,1,1,-0.46875,0,0,0,0.6000000000000001,-0.5,-0.33333333333333337,1.0,1.0,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,0,0
4977,-0.6363636363636364,-1.0,-1.0,12,1,-1.0,-0.6363636363636364,-1.0,1,1,-0.09375,0,2,1,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.25,0,0,0,1.0,0.0,-0.5,2,0
4545,0.09090909090909083,0.0,-1.0,6,0,-1.0,0.09090909090909083,0.5,1,2,-0.875,0,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,-0.4285714285714286,-0.5,0,0,0,0.33333333333333326,0.5,-1.0,0,1
5566,0.2727272727272727,-0.5,0.0,16,1,-0.6666666666666667,0.2727272727272727,-0.5,1,1,-0.15625,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
7940,-1.0,-1.0,0.6666666666666665,6,1,1.0,-1.0,-1.0,1,2,-0.40625,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,0,0
716,0.8181818181818183,-0.5,0.33333333333333326,6,1,-1.0,0.8181818181818183,0.0,0,1,-0.34375,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
14898,-0.6363636363636364,0.0,0.6666666666666665,12,1,0.33333333333333326,-0.6363636363636364,0.5,1,1,-0.4375,1,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1,0
12339,0.6363636363636365,-1.0,-1.0,6,1,-0.6666666666666667,0.6363636363636365,-1.0,0,1,-0.28125,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1,0
2049,0.6363636363636365,0.5,0.33333333333333326,16,1,-0.6666666666666667,0.6363636363636365,1.0,1,1,0.0,0,0,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,0,0
5998,0.4545454545454546,0.0,-0.6666666666666667,16,1,0.6666666666666665,0.4545454545454546,0.0,1,1,-0.15625,0,2,1,-0.6,-0.5,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
6601,1.0,0.5,-1.0,16,1,-1.0,0.8181818181818183,0.5,1,1,-0.65625,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,1,0.33333333333333326,0.5,0.0,1,1
7246,-0.09090909090909083,-1.0,-0.33333333333333337,6,1,-0.6666666666666667,-0.09090909090909083,-1.0,1,1,-0.6875,0,0,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,0,0
13457,0.4545454545454546,1.0,-0.6666666666666667,12,1,-1.0,0.09090909090909083,-1.0,0,1,-0.6875,1,0,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,0,0
4179,0.4545454545454546,-0.5,-0.6666666666666667,9,1,-0.6666666666666667,0.4545454545454546,-0.5,1,1,0.25,0,2,1,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,1.0,0.0,-0.5,2,0
4810,0.4545454545454546,-1.0,0.33333333333333326,12,1,-0.6666666666666667,0.4545454545454546,-0.5,1,1,-0.03125,1,0,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,0,0
10917,-1.0,-1.0,0.0,16,1,0.33333333333333326,-0.09090909090909083,-1.0,1,1,1.0,0,0,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,-1.0,0.7142857142857142,1.0,0,0,0,-1.0,0.5,-1.0,0,0
14638,0.8181818181818183,0.0,1.0,2,1,0.33333333333333326,0.8181818181818183,0.0,0,1,0.125,1,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1,0
7141,0.8181818181818183,0.5,1.0,3,1,1.0,0.8181818181818183,0.5,0,2,-0.5,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,2,0
7191,0.4545454545454546,0.5,1.0,6,0,0.33333333333333326,0.4545454545454546,0.5,1,2,-0.25,0,1,0,-1.0,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,1.0,-0.5,-1.0,1,0
1460,-0.6363636363636364,-1.0,0.33333333333333326,6,1,0.6666666666666665,-0.6363636363636364,0.5,1,1,-0.5,0,0,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,-1.0,0.5,-1.0,0,0
5990,0.6363636363636365,0.5,-1.0,12,0,-1.0,0.6363636363636365,0.5,1,1,-0.34375,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1,0
9861,0.4545454545454546,-0.5,0.0,9,1,-0.6666666666666667,0.4545454545454546,-0.5,1,2,-0.84375,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,-0.1428571428571429,-0.25,0,0,0,-1.0,0.5,-1.0,1,0
10949,-0.2727272727272727,-0.5,-0.33333333333333337,12,1,0.33333333333333326,0.2727272727272727,-1.0,1,1,0.4375,0,5,2,1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,0,0
2001,-0.2727272727272727,0.0,0.33333333333333326,12,1,0.33333333333333326,-0.4545454545454546,-1.0,0,1,-0.5,1,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,2,0
12764,-0.6363636363636364,-1.0,-1.0,9,1,-1.0,-0.6363636363636364,-1.0,0,2,-0.59375,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,-0.4285714285714286,0.0,0,0,0,1.0,0.5,-1.0,2,0
12806,1.0,-0.5,0.33333333333333326,12,1,-0.6666666666666667,1.0,-0.5,1,1,-0.28125,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.25,0,0,0,-1.0,0.5,-1.0,1,0
8176,1.0,0.5,-1.0,12,0,-0.6666666666666667,1.0,0.5,1,1,-0.59375,0,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,2,0
404,-0.09090909090909083,-1.0,0.0,9,1,-0.6666666666666667,-0.09090909090909083,-1.0,0,2,-0.6875,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
384,0.8181818181818183,1.0,-1.0,6,1,-0.6666666666666667,0.6363636363636365,-0.5,1,1,-0.25,0,0,0,0.6000000000000001,-0.5,0.9999999999999999,-1.0,1.0,1.0,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
14588,0.09090909090909083,-0.5,0.6666666666666665,12,1,1.0,0.09090909090909083,0.0,1,1,-0.6875,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1,0
14644,-0.09090909090909083,0.0,-0.33333333333333337,5,1,-0.6666666666666667,-0.09090909090909083,0.0,1,3,-0.65625,1,1,0,-0.6,-0.5,0.33333333333333337,0.5,1.0,1.0,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,1,0
10345,-0.4545454545454546,0.5,-0.6666666666666667,12,1,-0.6666666666666667,-0.4545454545454546,0.5,1,1,0.15625,0,0,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
1634,1.0,0.5,0.33333333333333326,9,1,0.33333333333333326,1.0,0.5,0,2,0.28125,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.75,0,0,0,1.0,0.5,-1.0,2,0
